1509941|2012-04-18|ansa.it|agenzie|mafia gdf sequestra beni mln palermo salemi|129|1=0.0115293314782,2=-0,3=-0,4=0.0194601204436,5=0.0534210143596,6=0.0518722133576,7=0.00710740002137,8=0.15558842707,9=0.0437535596631,10=-0,11=0.0567094547909,12=0.00528800678347,13=0.0641734717975,14=0.0292240341752,15=-0,16=0.462325796972,17=-0,18=0.0207510334046,19=-0,20=0.0187961356827
1507373|2012-04-17|ilmessaggero.it|testate in edicola|montecarlo fognini batte llodra quattro italiani secondo turno|130|1=0.0140334563262,2=0.098923433632,3=-0,4=0.0441270399866,5=0.0906517861471,6=0.114897637996,7=0.0268010022798,8=0.0397452015159,9=0.0260742462677,10=-0,11=0.0226794220413,12=0.0375976502789,13=0.0860153192635,14=0.0390424279764,15=-0,16=0.0772573496736,17=0.168707033941,18=0.0228785079539,19=0.0752442007956,20=0.0153242839245
1505906|2012-04-16|lastampa.it|testate in edicola|pulitzer huffington post politico narrativa rimane senza premio|131|1=0.0108745472535,2=0.0427868860378,3=-0,4=0.0470022021977,5=0.0182179061087,6=0.0383866755169,7=0.0478749786355,8=0.00375276005011,9=0.0704731478917,10=0.0645102530638,11=0.0300522512702,12=0.381869268516,13=0.0500417267562,14=0.0177403811218,15=0.0231581058686,16=0.0552662600334,17=0.0240243832931,18=0.0258363594282,19=0.0159896042755,20=0.0321423026808
1604149|2012-05-18|ansa.it|agenzie|coppa america san marco doppietta luna rossa|132|1=0.0216180743427,2=0.318458783177,3=-0,4=0.0785234362999,5=0.0327788774462,6=0.064993704278,7=-0,8=-0,9=0.00426155473983,10=-0,11=0.183438367161,12=0.00350896595372,13=0.155793180153,14=0.0152666905333,15=-0,16=0.00921688373186,17=0.048821615173,18=0.0204380661843,19=-0,20=0.0428818008259
1619613|2012-05-23|ilsole24ore.com|testate in edicola|rientrato allarme bomba sede equitalia salerno busta sospetta pescara|133|1=0.0400217512228,2=0.035625089074,3=-0,4=0.054085647065,5=0.0664247650328,6=0.0568979483218,7=-0,8=-0,9=0.0164347800157,10=0.043219213553,11=0.0887065048583,12=0.0864960848044,13=0.0235349102325,14=0.0711525611003,15=0.00271991233859,16=0.0603107498655,17=0.186837727266,18=0.0439278272499,19=0.047237335178,20=0.0763671928218
1606629|2012-05-19|voceditalia.it|portali web|caso orlandi svolta indagato monsignor vergari|134|1=0.0273561565777,2=0.0180167188012,3=-0,4=0.0222159382129,5=0.00166425002384,6=0.0934794220368,7=0.280623746383,8=-0,9=0.113284620433,10=0.0800146909169,11=0.0631510977386,12=-0,13=0.0131779384373,14=0.0991093827432,15=-0,16=0.0172731583249,17=0.0162600466818,18=0.0393758347158,19=0.000431788863431,20=0.114565209109
1769349|2012-07-13|panorama.it|testate in edicola|londra atletica powell saro pronto|135|1=0.0100089385817,2=0.0321737874688,3=0.333705164352,4=0.0192653960993,5=0.0133196076932,6=-0,7=0.0190215423035,8=-0,9=0.0332124333651,10=-0,11=0.0220742853453,12=-0,13=0.0468811191053,14=-0,15=0.0278092648832,16=0.344477281318,17=0.0640771557576,18=-0,19=-0,20=0.0339740237274
1509926|2012-04-18|voceditalia.it|portali web|capo verde terra amore terzo volume|136|1=0.0226664918698,2=0.0306274148681,3=-0,4=0.0753893090618,5=0.00280211024627,6=0.101607493434,7=0.00608312661485,8=0.000278327837942,9=0.124952500552,10=0.0640628953377,11=0.07558832871,12=0.0121400462447,13=0.023459920894,14=0.0380726451645,15=0.00443025702571,16=0.0796453165562,17=0.106855176298,18=0.0518624957437,19=0.00448956626328,20=0.174986577278
1625970|2012-05-25|libero.it|portali web|forum vale ancora pena investire soldi facebook|137|1=0.0133442374962,2=0.0362886872956,3=0.0168665189705,4=0.0330880066574,5=0.00284963075017,6=0.0811086543816,7=0.026691030392,8=-0,9=0.00451126517363,10=0.113154880045,11=0.0359353061492,12=0.0557906627232,13=0.109168740799,14=0.0387295715543,15=0.00306559448708,16=0.0689474666203,17=0.238860337087,18=0.0272869566534,19=0.0668290836466,20=0.0274833691181
1509942|2012-04-18|ansa.it|agenzie|mariani libera roma accolta figlio sorella nipote|138|1=0.630273809568,2=-0,3=-0,4=0.337535572512,5=-0,6=0.0321906179204,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1509945|2012-04-18|ansa.it|agenzie|potenziata squadra omicidi agguato musy|139|1=0.0811926562286,2=0.0069950725318,3=-0,4=0.017094708113,5=0.120727465792,6=0.103456194684,7=0.00431402360007,8=-0,9=0.0256487752012,10=-0,11=0.218794082849,12=0.0253529347292,13=0.173714238335,14=0.0574608423975,15=0.0545286684683,16=0.00356879445773,17=0.0843907589756,18=-0,19=-0,20=0.0227607836373
1509938|2012-04-18|corriere.it|testate in edicola|tasse casa pagano|140|1=0.0147763507096,2=-0,3=-0,4=0.0535988314176,5=-0,6=0.220279302735,7=0.00913956530499,8=-0,9=0.00981228364575,10=0.0397132962704,11=0.0177112503179,12=0.0802450586802,13=0.0228919604807,14=0.075695068271,15=0.0827613749719,16=0.124456362241,17=0.182910187365,18=0.0398372206236,19=0.0261718869655,20=-0
1525777|2012-04-22|rai.it|portali web|pesante umiliazione juve|141|1=-0,2=-0,3=0.00549771708111,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=0.00961780198694,12=-0,13=0.984884480932,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1524593|2012-04-22|rai.it|portali web|morte bergamini nuove|142|1=0.00983043062907,2=0.0152055237787,3=-0,4=0.07836162603,5=0.0107396983571,6=0.26165070336,7=-0,8=0.00555597351584,9=0.0418418867535,10=0.00645132069852,11=0.000634153696776,12=0.0391124328872,13=-0,14=0.0253987537025,15=0.0139957360313,16=0.00278393725607,17=0.321059678455,18=0.11646612035,19=0.0428991124303,20=0.00801291206796
1507371|2012-04-17|lastampa.it|testate in edicola|google caccia scarabocchino autore doodle|143|1=0.030151526394,2=0.0419858645021,3=0.00533667000781,4=0.139250506065,5=-0,6=0.122077554395,7=-0,8=-0,9=0.0222585048284,10=0.0178257719404,11=0.0328114995354,12=0.0118243396966,13=0.061873078552,14=0.0466347740849,15=-0,16=0.0599823696007,17=0.237239167461,18=0.0317140333867,19=-0,20=0.13903433955
1509948|2012-04-18|corriere.it|testate in edicola|nagasaki robinson crusoe giappone|144|1=-0,2=0.0941470973232,3=0.023169406283,4=0.0360848541931,5=0.0449678059621,6=0.135684000673,7=-0,8=0.0545527297453,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=0.0257921017297,16=0.043565442142,17=0.283594267704,18=0.0818035802284,19=0.0346588098189,20=0.141979904197
1521787|2012-04-21|padania.org|testate in edicola|bossi incorona maroni bene lega|145|1=-0,2=-0,3=0.00063009489403,4=-0,5=-0,6=-0,7=0.00476031911238,8=-0,9=-0,10=0.989223078147,11=-0,12=-0,13=0.000632462384832,14=0.00409549865368,15=-0,16=-0,17=-0,18=-0,19=0.00065854680851,20=-0
1509946|2012-04-18|ansa.it|agenzie|turismo costa smeralda passa qatar|146|1=0.0220236714194,2=0.0433715814499,3=0.00547922193546,4=0.1186418558,5=0.0145409875415,6=0.033925431396,7=-0,8=0.0906840957825,9=0.0624147582654,10=0.0366739470183,11=0.0236505838539,12=0.0345854878845,13=0.0810976701513,14=0.0377480104048,15=0.00664726164768,16=0.200563019873,17=0.0555483386913,18=0.0555052075943,19=0.0310482124792,20=0.0458506568113
1509936|2012-04-18|ilgiornale.it|testate in edicola|matteo messi storia|147|1=0.0157877552665,2=0.0932939403276,3=-0,4=0.0387854414988,5=0.134301007287,6=0.207868154808,7=-0,8=-0,9=0.0981133773953,10=0.0357522194199,11=0.0630754639807,12=-0,13=0.103920373438,14=0.0329327070146,15=-0,16=0.0402692282169,17=0.0334480858947,18=-0,19=-0,20=0.102452245452
1509951|2012-04-18|ansa.it|agenzie|ict nasce trento nodo italiano istituto europeo eit|148|1=0.0153392028822,2=0.0831019655431,3=-0,4=0.0999278917052,5=0.0607065871637,6=0.0704671784916,7=-0,8=0.0315031150729,9=0.0226676069915,10=0.026653675217,11=0.0120235477835,12=0.0672207143574,13=0.00659813740513,14=0.0423903680717,15=0.0437249366421,16=0.0604907813333,17=0.0900513132061,18=0.0211567976778,19=0.0705830268499,20=0.175393153606
1507409|2012-04-17|ansa.it|agenzie|scuola larino edizione olimpiadi lingua italiana|149|1=0.00389735556548,2=-0,3=-0,4=0.0342754621582,5=-0,6=-0,7=-0,8=0.944271399801,9=-0,10=-0,11=0.00255390490303,12=-0,13=-0,14=0.00387463057167,15=-0,16=-0,17=-0,18=0.0111272470005,19=-0,20=-0
1509963|2012-04-18|ilmattino.it|testate in edicola|dillo mattino pozzuoli esempio buona sanità » grazie|150|1=0.0142504535657,2=0.0635767138254,3=0.00249468863299,4=0.123926932881,5=0.0195892297167,6=0.0542818131529,7=-0,8=-0,9=0.0957660185339,10=0.00931773528995,11=0.120455101787,12=0.0802412477628,13=0.0371589234462,14=0.0193825110331,15=0.0518177791927,16=0.0492464997972,17=0.0428140918865,18=0.165488744686,19=0.0206041570589,20=0.0295873577506
1525176|2012-04-23|padania.org|testate in edicola|cane vien prima uomo|151|1=0.0371671653966,2=0.0601674415824,3=-0,4=0.0884324814791,5=0.0159619606371,6=0.229446102756,7=0.00738733168307,8=0.0595848143083,9=0.0372074020042,10=0.0140503119269,11=0.0191890173386,12=0.0370754653276,13=0.0697800144154,14=0.114372667137,15=0.0152775295458,16=0.010382844529,17=0.136715008154,18=0.00514491625372,19=-0,20=0.0426575255259
1527102|2012-04-24|ilsecoloxix.it|testate in edicola|berardi male|152|1=0.00773107522045,2=0.0897914176766,3=0.0754734425908,4=-0,5=0.0411977441494,6=0.0616288772542,7=0.0778131386338,8=-0,9=0.0857530860798,10=0.0534945833054,11=0.04196484938,12=0.0686280173857,13=0.12197919515,14=0.136099278604,15=0.011607907065,16=0.0149841463272,17=0.0506935692814,18=-0,19=0.0513001720877,20=0.00985949980875
1509949|2012-04-18|ilmattino.it|testate in edicola|calcioscommesse nuova bufera europa rischio napoli|153|1=-0,2=0.0304233474182,3=0.0315722976566,4=0.0278164285908,5=0.000429783622264,6=-0,7=-0,8=-0,9=0.00963594949828,10=0.0136299714448,11=0.711698988246,12=0.0128099163011,13=-0,14=0.0585587532327,15=0.00775345675661,16=0.00669712173795,17=0.0351484562503,18=0.0117144803937,19=0.0421110488506,20=-0
1525247|2012-04-23|padania.org|testate in edicola|pdl elezioni subito decide berlusconi|154|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=0.668831813635,8=-0,9=0.286971239638,10=0.0380741725847,11=-0,12=-0,13=-0,14=0.00161213388514,15=-0,16=-0,17=0.00451064025762,18=-0,19=-0,20=-0
1525782|2012-04-23|panorama.it|testate in edicola|elezioni francia 2012 vera vincitrice primo turno dama nera marine pen|155|1=-0,2=0.0729007446172,3=-0,4=0.0124716090561,5=0.029461410834,6=0.00343136646683,7=0.0263596986849,8=-0,9=0.068956514437,10=0.0167892066973,11=0.000543387694079,12=-0,13=0.00896102743399,14=0.0292928493044,15=0.0124135627332,16=0.507739373466,17=0.176354997592,18=0.0119843840753,19=0.00468935777745,20=0.0176505091305
1509937|2012-04-18|ilmessaggero.it|testate in edicola|lazio rocchi and gol uomo record lecce rete numero 100|156|1=0.047687099878,2=0.0143717066233,3=-0,4=0.0219218022362,5=0.0742404412068,6=0.0918826514491,7=-0,8=0.0038756237141,9=0.0738118138022,10=-0,11=0.0805151037494,12=0.0225628620487,13=0.212182368164,14=0.021672410539,15=-0,16=0.146246276675,17=0.0546936923222,18=-0,19=0.0122313861891,20=0.122104761403
1524395|2012-04-22|ansa.it|agenzie|colin firth video favore tribu awa|157|1=0.0200514710816,2=0.00854071662278,3=-0,4=0.0143164255538,5=-0,6=0.0609985928158,7=0.0628669892489,8=-0,9=-0,10=0.00470279014511,11=0.115368363738,12=-0,13=0.157022908154,14=0.0275674855575,15=-0,16=-0,17=0.244592535546,18=0.0208286726308,19=-0,20=0.263143048905
1509921|2012-04-18|ilmattino.it|testate in edicola|sandra mariani riabbraccia famiglia subito procura|158|1=0.0501170847704,2=0.0111213223482,3=-0,4=0.0439537808258,5=0.0222619358901,6=0.0904498514219,7=0.0578292430653,8=-0,9=0.0994161931736,10=0.0644781128552,11=0.0704201456101,12=0.0684269443615,13=0.0145114113152,14=0.099677547436,15=0.0436923822248,16=0.149239081849,17=0.0173630623182,18=0.0403598400337,19=0.0396266624639,20=0.0170553980372
1525752|2012-04-23|rai.it|portali web|bergamini procura|159|1=0.106975871441,2=-0,3=0.0167980008248,4=0.000280555723511,5=0.0596551713764,6=0.0917273887314,7=0.121578426831,8=-0,9=0.0037607718826,10=0.075477218081,11=0.18461098847,12=-0,13=-0,14=0.230423354441,15=-0,16=-0,17=-0,18=0.0833606416442,19=-0,20=0.0253516105523
1520193|2012-04-20|ilfattoquotidiano.it|testate in edicola|evasore impunito|160|1=-0,2=-0,3=-0,4=-0,5=0.0171087661399,6=0.127549628336,7=-0,8=-0,9=-0,10=-0,11=0.0734270931516,12=-0,13=-0,14=0.000526746005835,15=0.00185415117396,16=0.767733178874,17=-0,18=-0,19=-0,20=0.011800436318
1525776|2012-04-23|rai.it|portali web|maro corte esamina ricorso italia|161|1=7.75391855831e-05,2=0.980357073635,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=0.0177114664084,19=-0,20=0.00185392077078
1525780|2012-04-23|rai.it|portali web|rete terrorismo islam|162|1=0.0155949327158,2=0.0650486744018,3=-0,4=0.0663969657333,5=-0,6=0.0292420091526,7=0.00437779522861,8=0.0762771097453,9=0.0284678114509,10=0.0186960547716,11=0.00656241089903,12=0.0768918019924,13=0.002229148916,14=0.0322659619801,15=-0,16=0.0130197381789,17=0.325964864298,18=0.127070982027,19=0.0183524052294,20=0.0935413332791
1525942|2012-04-23|unionesarda.it|testate in edicola|iglesiente invaso migliaia velelle segno buona salute mare|163|1=0.0161202341041,2=0.0440589666765,3=0.0254012842995,4=0.111701455575,5=0.00526726319713,6=0.0758380154118,7=-0,8=0.164746498829,9=0.0426611701622,10=0.00276320175097,11=0.0541529139798,12=0.100499343606,13=0.0180924214576,14=0.0294060194825,15=-0,16=0.0255589743362,17=0.130632433055,18=0.0654122126536,19=0.0210118119717,20=0.0666757794519
1525788|2012-04-23|panorama.it|testate in edicola|breakfast news 10 cose accadono oggi lunedì 23 aprile|164|1=0.0162808503351,2=0.0231641591039,3=0.0129579527215,4=0.0524391563305,5=-0,6=0.133297444082,7=0.0107475218113,8=0.587312529964,9=-0,10=0.0161481934346,11=0.000134729082034,12=0.00260161525942,13=-0,14=0.0180532987579,15=0.019029681343,16=0.0283536473511,17=0.0386233435204,18=-0,19=0.00228142386126,20=0.0385744530423
1509947|2012-04-18|ilmattino.it|testate in edicola|traffico internazionale droga trentadue arresti quattro regioni|165|1=0.0676288925019,2=0.0309730261909,3=-0,4=0.0827395203771,5=-0,6=0.177834539306,7=-0,8=0.137638978105,9=-0,10=0.0164794089479,11=0.143286459387,12=0.000763861146168,13=-0,14=0.0822189893091,15=0.0323957003445,16=0.0821319732737,17=0.0893024731167,18=0.0566061779939,19=-0,20=-0
1525939|2012-04-23|sky.it|portali web|obama vs romney corsa presidenziale ultimo dollaro|166|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=0.00149937765871,12=-0,13=0.020438324928,14=-0,15=-0,16=0.0652125811143,17=0.912849716299,18=-0,19=-0,20=-0
1525784|2012-04-23|rai.it|portali web|iniziativa organizzata|167|1=0.0886117261371,2=0.0248245254831,3=-0,4=0.101054236862,5=0.0172442747927,6=-0,7=-0,8=0.0881177183961,9=0.260731849396,10=0.0903775730627,11=0.0255409831874,12=0.0614201397564,13=-0,14=0.0379953860181,15=0.0459696617998,16=0.0147548287504,17=0.00902613574195,18=0.0748930765873,19=0.0583429163487,20=0.00109496767989
1524393|2012-04-22|repubblica.it|testate in edicola|nervi quarto migliaia meduse|168|1=0.036744549464,2=0.044468587811,3=0.0966903544834,4=0.0319694827194,5=0.0170566272711,6=0.0575894030436,7=-0,8=-0,9=0.0149913608452,10=0.0137365686005,11=0.0242771593049,12=0.0822091443748,13=0.0471972105965,14=0.0070239267217,15=-0,16=0.0652425914036,17=0.192598344627,18=0.125982878692,19=0.0747552772368,20=0.0674665328039
1525177|2012-04-23|ilsecoloxix.it|testate in edicola|niente balla ” fulmine ciel sereno|169|1=0.0235282535508,2=0.0411501908562,3=-0,4=0.0437736971092,5=0.0349491158383,6=0.0387616113658,7=0.0819210948008,8=-0,9=0.0697159006524,10=0.138080922649,11=0.0659427637241,12=0.0407064669384,13=0.167749895368,14=0.0152266320857,15=0.0320291480375,16=0.0544846398763,17=0.0488429114368,18=0.0268232691748,19=0.0279781644912,20=0.0483353220452
1525949|2012-04-23|unionesarda.it|testate in edicola|referendum isola nonostante tagli stipendi consiglieri alti italia|170|1=-0,2=0.837620954055,3=-0,4=0.0240849364594,5=-0,6=-0,7=-0,8=0.00526978305142,9=0.0514396105296,10=-0,11=-0,12=0.0014886058853,13=-0,14=-0,15=0.00119698869633,16=0.0134564927992,17=-0,18=0.0631761317041,19=0.00226649681998,20=-0
1527111|2012-04-23|la7.it|portali web|notizie giornata 20|171|1=-0,2=-0,3=-0,4=-0,5=0.131898838357,6=0.0336408047039,7=-0,8=0.792856968068,9=-0,10=-0,11=0.00455322930971,12=-0,13=0.0351194650698,14=0.00193069449168,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1604167|2012-05-18|ansa.it|agenzie|aeroporti save governo dimentica blocchiamo investimenti|172|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=0.994921973179,16=-0,17=-0,18=-0,19=-0,20=0.00507802682067
1507357|2012-04-17|ilmattino.it|testate in edicola|liberata sandra mariani turista italiana rapita deserto algeria|173|1=0.0363940976071,2=0.0342424645831,3=0.0038806247613,4=0.104556387779,5=0.00903068187089,6=0.200192165104,7=0.00606588749625,8=0.039484067838,9=0.0149339866764,10=0.0194683972996,11=0.10894086514,12=0.0134965225637,13=0.00141229462242,14=0.0496468385865,15=0.0147046887011,16=0.0194412168903,17=0.223610761117,18=0.0170464965331,19=0.0297920996954,20=0.0536594551347
1607887|2012-05-19|repubblica.it|testate in edicola|trionfo chelsea bayern ko rigori|174|1=0.011869250012,2=0.0855462534842,3=-0,4=-0,5=0.12344641999,6=0.0159664917614,7=-0,8=-0,9=-0,10=-0,11=0.234939535935,12=-0,13=0.374744863606,14=0.0696678161894,15=-0,16=0.0413329102228,17=0.0167720304519,18=-0,19=-0,20=0.025714428347
1509966|2012-04-18|ansa.it|agenzie|protesta popolo rinnovabili operai memc montecitorio|175|1=0.038774645045,2=0.0146879104011,3=0.0235279652436,4=0.0884770108736,5=-0,6=0.0235372442254,7=0.00379182044742,8=0.0269820426215,9=0.0230198052468,10=0.0562338165411,11=0.0509638624196,12=0.219796568267,13=-0,14=0.0397306662127,15=0.0379767560035,16=-0,17=0.107037039054,18=0.20882467425,19=-0,20=0.0366381731471
1507408|2012-04-17|ansa.it|agenzie|urta auto guidata aostana fugge ricercato|176|1=0.0304834050592,2=-0,3=-0,4=0.0971995061347,5=-0,6=0.418808001043,7=-0,8=-0,9=-0,10=-0,11=0.0495260095288,12=0.07455241164,13=-0,14=0.108833882841,15=-0,16=0.0614045611242,17=0.159192222629,18=-0,19=-0,20=-0
1509960|2012-04-18|ilgiornale.it|testate in edicola|sky 2mila ore diretta 700 pechino|177|1=-0,2=-0,3=-0,4=-0,5=0.00120447701246,6=-0,7=-0,8=0.944778036674,9=-0,10=-0,11=0.0156917455297,12=-0,13=0.038325740784,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1509950|2012-04-18|corriere.it|testate in edicola|vertice premier leader ora nuovo patto politico|178|1=-0,2=0.00334212158398,3=-0,4=-0,5=-0,6=-0,7=0.0538914700996,8=-0,9=0.110179039376,10=0.0245970873169,11=-0,12=-0,13=0.0311072482729,14=-0,15=0.0499038887563,16=-0,17=-0,18=0.00261522125575,19=0.0284487474419,20=0.695915175896
1507390|2012-04-17|ansa.it|agenzie|marini regioni centro salvaguardano modello welfare|179|1=0.043119094461,2=0.0312956939889,3=-0,4=0.0973878492061,5=-0,6=0.0143856098551,7=-0,8=0.0813679624756,9=0.0887788793473,10=0.0765105939259,11=0.0560058709281,12=0.0713465767557,13=-0,14=0.0787716553559,15=0.0732563792761,16=0.0433946888892,17=0.0360914409914,18=0.0757688239792,19=0.00788178358677,20=0.124637096978
1509962|2012-04-18|corriere.it|testate in edicola|borse giù milano chiude 42|180|1=-0,2=-0,3=0.257556949851,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=0.729630061632,15=-0,16=-0,17=-0,18=-0,19=0.012812988517,20=-0
1509965|2012-04-18|corriere.it|testate in edicola|cieco corre ultramaratone allena memorizzando ostacoli|181|1=0.023075261563,2=0.0527581264671,3=0.149089705035,4=0.0330863423035,5=0.0225424384077,6=0.136451424813,7=0.0068228517425,8=-0,9=0.00693867254563,10=0.0788098218079,11=0.0155617903891,12=0.0393049776028,13=0.0975050504826,14=0.0802484364684,15=0.00581217425835,16=0.116932555055,17=0.0230030243994,18=0.0885632610286,19=0.00657026211744,20=0.0169238235138
1607885|2012-05-19|repubblica.it|testate in edicola|marta italiana indemoniata conquistato hollywood|182|1=0.0211626930332,2=0.0211239634469,3=0.00270144435259,4=0.0972424921027,5=0.0192764656495,6=0.139414963475,7=0.0163213851203,8=0.0434150329685,9=0.0318384434307,10=0.00820183690196,11=0.0402586087875,12=0.0215839428075,13=0.0121535815481,14=0.0894693839347,15=0.0133092209096,16=0.0377773619977,17=0.199004209759,18=0.0254496202059,19=0.0561222063641,20=0.104173143204
1601056|2012-05-17|corriere.it|testate in edicola|tevez ripensa niente scuse ferguson|183|1=0.0120807962375,2=0.0258462532522,3=-0,4=0.0317908296689,5=0.0225222799565,6=0.0339974518859,7=0.0519273906551,8=-0,9=0.0349326067996,10=0.0993993410307,11=0.0425346465639,12=0.0205187538577,13=0.405412566431,14=0.0143326873832,15=0.0277896631279,16=0.0354310879511,17=0.0289929960042,18=0.0672362131733,19=0.0162936815569,20=0.0289607544648
1509953|2012-04-18|corriere.it|testate in edicola|bimbo anni san patrignano separatelo mamma|184|1=-0,2=-0,3=-0,4=0.00294363598958,5=-0,6=0.987788476698,7=-0,8=-0,9=-0,10=-0,11=0.00926788731252,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1605494|2012-05-19|tuttosport.com|testate in edicola|bryant stende durant iguodala salva sixers|185|1=0.0117074227263,2=0.12685074415,3=-0,4=0.0511171569474,5=0.00777881826571,6=0.0397606506329,7=0.00204733598364,8=-0,9=0.018053764129,10=0.0370877476816,11=0.0908285698628,12=-0,13=0.187398656232,14=0.118412067935,15=0.0491625079533,16=0.0759104839777,17=0.0237999716702,18=0.0489528222544,19=0.097904013444,20=0.0132272661544
1605441|2012-05-19|ansa.it|agenzie|nuove linee guida asili ladini alto adige|186|1=0.0298975130087,2=0.0446885139973,3=-0,4=0.103900838082,5=0.00193386223733,6=0.0622387113975,7=4.15780986343e-05,8=0.0482328868109,9=0.0600822156831,10=0.0189028936093,11=0.0234544711367,12=0.0596107804049,13=0.0119543104951,14=0.052347086955,15=0.0437345894898,16=0.0556471054158,17=0.1763387433,18=0.103017507467,19=0.0769160693375,20=0.0270603230731
1507403|2012-04-17|lastampa.it|testate in edicola|facebook dati disposizione utenti|187|1=0.000937630113791,2=0.0145750404496,3=0.10813636747,4=0.0899611424734,5=0.0144950260166,6=0.101542723461,7=0.000225524845965,8=-0,9=0.0524206077493,10=0.0033011632306,11=-0,12=0.108040512389,13=0.0281307561659,14=0.0244776460962,15=0.00127330490196,16=0.0848599463498,17=0.272010704846,18=0.0168501445455,19=0.00667723722187,20=0.0720845216727
1606644|2012-05-19|repubblica.it|testate in edicola|bombe brindisi italia piazza dire no violenza|188|1=0.00114718942949,2=0.393658286585,3=0.106330383814,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=0.498864140172,19=-0,20=-0
1766354|2012-07-12|rai.it|portali web|inaugura tribuna dedicata marco|189|1=0.0624341932076,2=0.0726846074582,3=-0,4=0.146472179083,5=0.0261605181423,6=0.0724166803002,7=-0,8=0.0713642046545,9=0.0188440642545,10=0.0342149664692,11=0.0708233934351,12=0.0102423545628,13=0.0777805437535,14=0.0567835467755,15=-0,16=0.0258175642606,17=0.0103035897369,18=0.0223403971604,19=-0,20=0.221317196746
1505882|2012-04-17|ilmessaggero.it|testate in edicola|basket roma crolla playoff lontani teramo festeggia salvezza|190|1=0.826924895228,2=0.0203160598291,3=-0,4=-0,5=0.0206466094503,6=0.0364053882936,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=0.0933721848271,15=-0,16=-0,17=-0,18=-0,19=0.00233486237141,20=-0
1505905|2012-04-16|voceditalia.it|portali web|meeting nazionale media digitali|191|1=0.00982686431033,2=0.093077253879,3=-0,4=0.117021365584,5=0.123196037416,6=0.0230482494528,7=0.00294905420416,8=0.0956822787024,9=0.101099978796,10=0.00778811850739,11=0.0111336925727,12=0.021013968163,13=-0,14=0.0315894954649,15=0.0394737204221,16=0.123818555219,17=0.0713555212159,18=0.0332982088064,19=0.0112358485588,20=0.0833917887255
1509935|2012-04-18|voceditalia.it|portali web|usa elettroshock ragazzo autistico|192|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=1.0,18=-0,19=-0,20=-0
1769357|2012-07-13|panorama.it|testate in edicola|vecchia trans cinese smette nascondersi|193|1=0.0545713062521,2=0.0548850446442,3=-0,4=0.0909113330192,5=-0,6=0.199782199284,7=-0,8=-0,9=0.0174554422652,10=0.00436952436935,11=0.03588187391,12=0.0294157330158,13=0.054451323019,14=0.122490670919,15=0.006105804306,16=0.0887294047467,17=0.115166232734,18=0.0410959053444,19=0.0164260835521,20=0.0682621186187
1899867|2012-09-02|rai.it|portali web|gran match basta|194|1=0.0239686464056,2=0.0727214892141,3=-0,4=0.018658821418,5=0.0501410557492,6=0.0101027338758,7=0.021578010917,8=-0,9=0.210879069178,10=0.0663964851436,11=0.0414570387572,12=0.0460387749634,13=0.17448295866,14=0.0200917005996,15=0.0436471562484,16=0.0328115395298,17=0.0845255821699,18=0.0310713847138,19=0.0387727102886,20=0.0126548421672
1509939|2012-04-18|voceditalia.it|portali web|fiscal compact partito pirata referendum consultivo|195|1=-0,2=-0,3=-0,4=0.0535263658131,5=-0,6=0.0416159651106,7=0.036944305017,8=0.00667355952977,9=0.452894746482,10=0.0896542551333,11=-0,12=-0,13=-0,14=0.00556270229091,15=-0,16=0.00295723910414,17=0.0899455906952,18=0.12243603886,19=0.027545125533,20=0.0702441064307
1507392|2012-04-17|ilmattino.it|testate in edicola|fiat crolla mercato auto europa immatricolazioni calo 25 marzo|196|1=0.000804275849967,2=0.0471447874083,3=0.246499950182,4=0.0123707771488,5=-0,6=0.0602208967532,7=-0,8=0.138325859779,9=-0,10=-0,11=0.0110765497124,12=0.194919864559,13=0.0678422377742,14=0.0842826427587,15=0.00592243036422,16=0.0369990360428,17=0.0524210913861,18=0.00560266346927,19=0.0306781294896,20=0.00488880732299
